Item,Item Description,Planner,Order Type,Order#,Ln#,Ordered Date,Line Creation Date,Line Update Date,Request Date,Schedule Date,Promise Date,Open Qty,Price,Extended Price,Item Cost ,Material Cost,Material OH Cost,Resource Cost,Overhead Cost,OSP Cost,Customer Name,Address Line 1,Address Line 2,Address Line 3,Address Line 4
YT435074,CPG 94SQFT 95L 50C 3.25MW - FINAL ASSEMBLY,4,YTS-DOMESTIC,561647,1,08-JUL-20,08-JUL-20,14-JUL-20,28-SEP-20,28-SEP-20,28-SEP-20,2,"61,345.00","122,690.00","51,524.06","39,300.42",,"2,555.20","9,668.19",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT435074,CPG 94SQFT 95L 50C 3.25MW - FINAL ASSEMBLY,4,YTS-DOMESTIC,561647,2,08-JUL-20,08-JUL-20,14-JUL-20,29-SEP-20,29-SEP-20,29-SEP-20,1,"61,345.00","61,345.00","51,524.06","39,300.42",,"2,555.20","9,668.19",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,49,18-JUL-19,05-MAY-20,21-AUG-20,21-AUG-20,21-AUG-20,21-AUG-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,46,18-JUL-19,05-MAY-20,21-AUG-20,20-AUG-20,21-AUG-20,21-AUG-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,48,18-JUL-19,05-MAY-20,21-AUG-20,20-AUG-20,21-AUG-20,21-AUG-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,57,18-JUL-19,29-MAY-20,21-AUG-20,26-AUG-20,24-AUG-20,24-AUG-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,56,18-JUL-19,26-MAY-20,24-JUL-20,27-AUG-20,25-AUG-20,25-AUG-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,50,18-JUL-19,15-MAY-20,24-JUL-20,28-AUG-20,26-AUG-20,26-AUG-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,61,18-JUL-19,23-JUN-20,24-JUL-20,03-SEP-20,01-SEP-20,01-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,58,18-JUL-19,09-JUN-20,24-JUL-20,04-SEP-20,02-SEP-20,02-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,67,18-JUL-19,25-JUN-20,24-JUL-20,09-SEP-20,05-SEP-20,07-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,63,18-JUL-19,23-JUN-20,24-JUL-20,10-SEP-20,08-SEP-20,08-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,60,18-JUL-19,23-JUN-20,24-JUL-20,10-SEP-20,08-SEP-20,08-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,68,18-JUL-19,25-JUN-20,24-JUL-20,11-SEP-20,09-SEP-20,09-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,64,18-JUL-19,23-JUN-20,24-JUL-20,11-SEP-20,09-SEP-20,09-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,62,18-JUL-19,23-JUN-20,24-JUL-20,14-SEP-20,10-SEP-20,10-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,70,18-JUL-19,29-JUN-20,24-JUL-20,15-SEP-20,11-SEP-20,11-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,73,18-JUL-19,02-JUL-20,24-JUL-20,15-SEP-20,11-SEP-20,11-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,74,18-JUL-19,02-JUL-20,24-JUL-20,16-SEP-20,14-SEP-20,14-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,69,18-JUL-19,26-JUN-20,24-JUL-20,17-SEP-20,15-SEP-20,15-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,65,18-JUL-19,23-JUN-20,24-JUL-20,17-SEP-20,15-SEP-20,15-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,71,18-JUL-19,29-JUN-20,24-JUL-20,18-SEP-20,16-SEP-20,16-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,59,18-JUL-19,09-JUN-20,24-JUL-20,21-SEP-20,17-SEP-20,17-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,72,18-JUL-19,29-JUN-20,24-JUL-20,22-SEP-20,18-SEP-20,18-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,75,18-JUL-19,06-JUL-20,24-JUL-20,23-SEP-20,21-SEP-20,21-SEP-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,76,18-JUL-19,07-JUL-20,24-JUL-20,05-OCT-20,01-OCT-20,01-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,51,18-JUL-19,20-MAY-20,24-JUL-20,06-OCT-20,02-OCT-20,02-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,77,18-JUL-19,10-JUL-20,24-JUL-20,07-OCT-20,05-OCT-20,05-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,52,18-JUL-19,20-MAY-20,24-JUL-20,07-OCT-20,05-OCT-20,05-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,78,18-JUL-19,10-JUL-20,24-JUL-20,08-OCT-20,06-OCT-20,06-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,79,18-JUL-19,22-JUL-20,24-JUL-20,09-OCT-20,07-OCT-20,07-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,80,18-JUL-19,28-JUL-20,30-JUL-20,19-OCT-20,15-OCT-20,15-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,81,18-JUL-19,05-AUG-20,06-AUG-20,21-OCT-20,19-OCT-20,19-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,53,18-JUL-19,20-MAY-20,24-JUL-20,28-OCT-20,26-OCT-20,26-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,54,18-JUL-19,20-MAY-20,24-JUL-20,29-OCT-20,27-OCT-20,27-OCT-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,82,18-JUL-19,11-AUG-20,13-AUG-20,13-NOV-20,11-NOV-20,11-NOV-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,84,18-JUL-19,18-AUG-20,20-AUG-20,30-NOV-20,25-NOV-20,25-NOV-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435102-815,CAT 44SQFT 3512C EP T2 43C A-FRAME RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,557613,83,18-JUL-19,17-AUG-20,20-AUG-20,30-NOV-20,25-NOV-20,25-NOV-20,1,"17,295.00","20,129.78","19,656.54","13,338.20",,"1,327.75","4,990.59",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT435108-901,IDLER BEARING AND SHAFT ASY - SERVICE,1,YTS-DOMESTIC,561955,2,19-AUG-20,19-AUG-20,20-AUG-20,09-OCT-20,30-OCT-20,30-OCT-20,1,"1,182.00","1,182.00",378.20,239.65,,29.57,108.97,0.00,DELTA PARTS & EQUIPMENT INC,NO. 317 - 515A SOUTH FRY ROAD,"Katy,TX 77450-9100 - US",,
YT436898,HI88NX127205MXXXNGGEXSSXC - FINAL ASSEMBLY,4,YTS-DOMESTIC,561722,1,20-JUL-20,20-JUL-20,21-JUL-20,30-OCT-20,19-OCT-20,19-OCT-20,7,"82,615.00","578,305.00","44,984.03","31,488.28",,"2,846.96","10,648.79",0.00,C H BULL CO,9757 SAN LEANDRO STREET,06QCCW-06QCCW-QCC WEST,"Oakland,CA 94603 - US",
YT440046-815,CAT 3512C 44SQFT T2 A-FRAME HS RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,561617,1,06-JUL-20,06-JUL-20,24-JUL-20,28-SEP-20,24-SEP-20,24-SEP-20,1,"24,990.00","27,824.78","22,116.78","16,198.32",,"1,244.16","4,674.31",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT440046-815,CAT 3512C 44SQFT T2 A-FRAME HS RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,561617,2,06-JUL-20,21-JUL-20,24-JUL-20,29-SEP-20,25-SEP-20,25-SEP-20,1,"24,990.00","27,824.78","22,116.78","16,198.32",,"1,244.16","4,674.31",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT440046-815,CAT 3512C 44SQFT T2 A-FRAME HS RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,561617,3,06-JUL-20,22-JUL-20,24-JUL-20,13-OCT-20,09-OCT-20,09-OCT-20,1,"24,990.00","27,824.78","22,116.78","16,198.32",,"1,244.16","4,674.31",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT440046-815,CAT 3512C 44SQFT T2 A-FRAME HS RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,561617,4,06-JUL-20,23-JUL-20,28-JUL-20,14-OCT-20,12-OCT-20,12-OCT-20,1,"24,990.00","27,824.78","22,116.78","16,198.32",,"1,244.16","4,674.31",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT440046-815,CAT 3512C 44SQFT T2 A-FRAME HS RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,561617,6,06-JUL-20,05-AUG-20,06-AUG-20,11-NOV-20,09-NOV-20,09-NOV-20,1,"24,990.00","27,824.78","22,116.78","16,198.32",,"1,244.16","4,674.31",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT440046-815,CAT 3512C 44SQFT T2 A-FRAME HS RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,561617,7,06-JUL-20,05-AUG-20,06-AUG-20,12-NOV-20,10-NOV-20,10-NOV-20,1,"24,990.00","27,824.78","22,116.78","16,198.32",,"1,244.16","4,674.31",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT440046-815,CAT 3512C 44SQFT T2 A-FRAME HS RET PALLET - FINAL ASSEMBLY,5,YTS-DOMESTIC,561617,8,06-JUL-20,14-AUG-20,18-AUG-20,17-NOV-20,13-NOV-20,13-NOV-20,1,"24,990.00","27,824.78","22,116.78","16,198.32",,"1,244.16","4,674.31",0.00,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561385,4,04-JUN-20,04-JUN-20,18-AUG-20,20-AUG-20,21-AUG-20,21-AUG-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561385,3,04-JUN-20,04-JUN-20,18-AUG-20,19-AUG-20,21-AUG-20,21-AUG-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561385,2,04-JUN-20,04-JUN-20,18-AUG-20,18-AUG-20,21-AUG-20,21-AUG-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561313,1,28-MAY-20,28-MAY-20,18-AUG-20,11-AUG-20,21-AUG-20,21-AUG-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561606,2,02-JUL-20,02-JUL-20,02-JUL-20,17-SEP-20,17-SEP-20,17-SEP-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561759,5,23-JUL-20,23-JUL-20,28-JUL-20,13-OCT-20,13-OCT-20,13-OCT-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561759,6,23-JUL-20,23-JUL-20,28-JUL-20,15-OCT-20,15-OCT-20,15-OCT-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561868,1,06-AUG-20,06-AUG-20,11-AUG-20,17-OCT-20,17-OCT-20,17-OCT-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561868,2,06-AUG-20,06-AUG-20,11-AUG-20,19-OCT-20,19-OCT-20,19-OCT-20,2,"51,773.00","103,546.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561868,3,06-AUG-20,06-AUG-20,11-AUG-20,20-OCT-20,20-OCT-20,20-OCT-20,2,"51,773.00","103,546.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561868,6,06-AUG-20,06-AUG-20,11-AUG-20,23-OCT-20,23-OCT-20,23-OCT-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440077,CPG 95L 60HZ 84SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561961,1,20-AUG-20,20-AUG-20,21-AUG-20,28-OCT-20,28-OCT-20,28-OCT-20,1,"51,773.00","51,773.00","46,679.87","38,625.55",,"1,743.52","6,310.54",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT440078,CPG 95L 50HZ 84SQFT 13.5DEG - FINAL ASSEMBLY,4,YTS-INTERNATIONAL,561609,1,02-JUL-20,02-JUL-20,17-JUL-20,02-JUL-20,18-SEP-20,18-SEP-20,2,"54,605.00","109,210.00","38,672.77","35,999.93",,546.10,"2,126.49",0.25,CUMMINS ARABIA FZCO,JEBEL ALI FREE ZONE SOUTH,PO BOX 263907,",DUBAI  - AE",
YT440116,CAT 94SQFT C175-20 EP T2 43C 50HZ - FINAL ASSEMBLY,4,YTS-DOMESTIC,561582,1,30-JUN-20,30-JUN-20,24-JUL-20,05-OCT-20,01-OCT-20,01-OCT-20,1,"56,420.00","63,120.00","45,196.93","35,338.87",,"2,078.04","7,779.77",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT440116,CAT 94SQFT C175-20 EP T2 43C 50HZ - FINAL ASSEMBLY,4,YTS-DOMESTIC,561582,2,30-JUN-20,30-JUN-20,24-JUL-20,06-OCT-20,02-OCT-20,02-OCT-20,1,"56,420.00","63,120.00","45,196.93","35,338.87",,"2,078.04","7,779.77",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
